-182.415, 78.306, 1.989,  1.765
-182.382, 78.248, 1.998,  1.798
-182.349, 78.190, 2.018,  1.831
-182.317, 78.130, 2.039,  1.864
-182.285, 78.069, 2.045,  1.897
-182.255, 78.009, 2.034,  1.930
-182.225, 77.948, 2.018,  1.963
-182.196, 77.888, 2.009,  1.996
-182.168, 77.827, 2.015,  2.029
-182.140, 77.765, 2.034,  2.062
-182.112, 77.702, 2.054,  2.095
-182.086, 77.639, 2.058,  2.128
-182.059, 77.576, 2.046,  2.161
-182.034, 77.512, 2.028,  2.194
-182.010, 77.450, 2.019,  2.227
-181.986, 77.386, 2.026,  2.260
-181.962, 77.322, 2.045,  2.293
-181.939, 77.257, 2.065,  2.326
-181.916, 77.191, 2.070,  2.359
-181.894, 77.126, 2.057,  2.392
-181.873, 77.061, 2.040,  2.425
-181.852, 76.996, 2.032,  2.458
-181.832, 76.930, 2.041,  2.491
-181.812, 76.864, 2.061,  2.524
-181.793, 76.797, 2.082,  2.557
-181.774, 76.730, 2.085,  2.590
-181.755, 76.662, 2.072,  2.623
-181.737, 76.596, 2.054,  2.656
-181.720, 76.529, 2.047,  2.689
-181.703, 76.463, 2.055,  2.722
-181.687, 76.395, 2.076,  2.755
-181.670, 76.326, 2.098,  2.788
-181.654, 76.258, 2.102,  2.821
-181.639, 76.189, 2.088,  2.854
-181.624, 76.121, 2.072,  2.887
-181.610, 76.053, 2.064,  2.920
-181.596, 75.985, 2.074,  2.953
-181.582, 75.917, 2.095,  2.986
-181.568, 75.847, 2.118,  3.019
-181.555, 75.777, 2.122,  3.052
-181.542, 75.707, 2.108,  3.085
-181.529, 75.638, 2.092,  3.118
-181.517, 75.569, 2.085,  3.151
-181.505, 75.500, 2.095,  3.184
-181.494, 75.430, 2.117,  3.217
-181.482, 75.360, 2.140,  3.250
-181.471, 75.288, 2.144,  3.283
-181.460, 75.218, 2.130,  3.316
-181.449, 75.148, 2.113,  3.349
-181.439, 75.078, 2.106,  3.382
-181.429, 75.008, 2.117,  3.415
-181.420, 74.937, 2.139,  3.448
-181.410, 74.865, 2.163,  3.481
-181.400, 74.793, 2.167,  3.514
-181.391, 74.722, 2.152,  3.547
-181.382, 74.651, 2.136,  3.580
-181.374, 74.580, 2.129,  3.613
-181.365, 74.509, 2.139,  3.646
-181.357, 74.438, 2.163,  3.679
-181.349, 74.365, 2.193,  3.712
-181.341, 74.291, 2.220,  3.745
-181.333, 74.217, 2.224,  3.778
-181.325, 74.144, 2.208,  3.811
-181.317, 74.071, 2.190,  3.844
-181.310, 73.998, 2.183,  3.877
-181.303, 73.925, 2.193,  3.910
-181.296, 73.852, 2.216,  3.943
-181.289, 73.777, 2.246,  3.976
-181.283, 73.702, 2.272,  4.009
-181.276, 73.626, 2.275,  4.042
-181.270, 73.551, 2.255,  4.075
-181.263, 73.476, 2.236,  4.108
-181.258, 73.402, 2.229,  4.141
-181.252, 73.328, 2.239,  4.174
-181.246, 73.253, 2.261,  4.207
-181.241, 73.177, 2.290,  4.240
-181.235, 73.099, 2.316,  4.273
-181.230, 73.022, 2.318,  4.306
-181.225, 72.945, 2.297,  4.339
-181.220, 72.870, 2.276,  4.372
-181.215, 72.794, 2.269,  4.405
-181.211, 72.718, 2.279,  4.438
-181.206, 72.642, 2.302,  4.471
-181.202, 72.564, 2.331,  4.504
-181.198, 72.486, 2.357,  4.537
-181.193, 72.407, 2.358,  4.570
-181.190, 72.329, 2.336,  4.603
-181.186, 72.252, 2.314,  4.636
-181.182, 72.175, 2.307,  4.669
-181.179, 72.098, 2.318,  4.702
-181.176, 72.020, 2.340,  4.735
-181.172, 71.941, 2.370,  4.768
-181.169, 71.862, 2.396,  4.801
-181.166, 71.782, 2.397,  4.834
-181.163, 71.702, 2.375,  4.867
-181.161, 71.624, 2.352,  4.900
-181.158, 71.546, 2.344,  4.933
-181.156, 71.467, 2.356,  4.966
-181.153, 71.388, 2.379,  4.999
-181.151, 71.308, 2.409,  5.032
-181.149, 71.227, 2.435,  5.065
-181.147, 71.145, 2.446,  5.098
-181.145, 71.063, 2.459,  5.131
-181.143, 70.981, 2.481,  5.164
-181.141, 70.897, 2.508,  5.197
-181.139, 70.813, 2.531,  5.230
-181.138, 70.728, 2.529,  5.263
-181.136, 70.645, 2.503,  5.296
-181.135, 70.562, 2.477,  5.329
-181.133, 70.480, 2.466,  5.362
-181.132, 70.398, 2.475,  5.395
-181.131, 70.315, 2.497,  5.428
-181.130, 70.231, 2.525,  5.461
-181.129, 70.146, 2.555,  5.494
-181.128, 70.060, 2.579,  5.527
-181.127, 69.974, 2.577,  5.560
-181.127, 69.888, 2.551,  5.593
-181.126, 69.804, 2.525,  5.626
-181.126, 69.721, 2.512,  5.659
-181.125, 69.637, 2.521,  5.692
-181.125, 69.552, 2.543,  5.725
-181.125, 69.467, 2.571,  5.758
-181.124, 69.380, 2.602,  5.791
-181.124, 69.292, 2.628,  5.824
-181.124, 69.204, 2.637,  5.857
-181.124, 69.116, 2.647,  5.890
-181.124, 69.027, 2.666,  5.923
-181.124, 68.938, 2.691,  5.956
-181.124, 68.847, 2.718,  5.989
-181.124, 68.756, 2.740,  6.022
-181.124, 68.665, 2.736,  6.055
-181.125, 68.574, 2.707,  6.088
-181.125, 68.485, 2.677,  6.121
-181.125, 68.397, 2.661,  6.154
-181.126, 68.308, 2.667,  6.187
-181.126, 68.219, 2.685,  6.220
-181.127, 68.128, 2.711,  6.253
-181.127, 68.037, 2.740,  6.286
-181.128, 67.945, 2.770,  6.319
-181.129, 67.852, 2.794,  6.352
-181.129, 67.758, 2.800,  6.385
-181.130, 67.665, 2.807,  6.418
-181.131, 67.571, 2.823,  6.451
-181.132, 67.476, 2.845,  6.484
-181.132, 67.381, 2.870,  6.517
-181.133, 67.284, 2.889,  6.550
-181.134, 67.188, 2.893,  6.583
-181.135, 67.092, 2.897,  6.616
-181.136, 66.995, 2.910,  6.649
-181.137, 66.897, 2.930,  6.682
-181.138, 66.799, 2.952,  6.715
-181.139, 66.700, 2.969,  6.748
-181.140, 66.601, 2.970,  6.781
-181.141, 66.502, 2.971,  6.814
-181.142, 66.403, 2.983,  6.847
-181.143, 66.303, 3.000,  6.880
-181.144, 66.203, 3.014,  6.913
-181.146, 66.102, 3.014,  6.946
-181.147, 66.002, 3.015,  6.979
-181.148, 65.901, 3.026,  7.012
-181.149, 65.800, 3.043,  7.045
-181.150, 65.698, 3.063,  7.078
-181.152, 65.595, 3.078,  7.111
-181.153, 65.493, 3.077,  7.144
-181.154, 65.390, 3.077,  7.177
-181.156, 65.288, 3.086,  7.210
-181.157, 65.184, 3.102,  7.243
-181.158, 65.080, 3.121,  7.276
-181.159, 64.976, 3.135,  7.309
-181.161, 64.871, 3.133,  7.342
-181.162, 64.767, 3.132,  7.375
-181.163, 64.663, 3.140,  7.408
-181.165, 64.558, 3.155,  7.441
-181.166, 64.452, 3.173,  7.474
-181.167, 64.346, 3.187,  7.507
-181.169, 64.240, 3.184,  7.540
-181.170, 64.134, 3.182,  7.573
-181.171, 64.027, 3.190,  7.606
-181.173, 63.921, 3.205,  7.639
-181.174, 63.813, 3.223,  7.672
-181.175, 63.705, 3.243,  7.705
-181.177, 63.597, 3.257,  7.738
-181.178, 63.488, 3.254,  7.771
-181.179, 63.380, 3.251,  7.804
-181.181, 63.272, 3.258,  7.837
-181.182, 63.163, 3.272,  7.870
-181.183, 63.053, 3.290,  7.903
-181.185, 62.943, 3.309,  7.936
-181.186, 62.832, 3.323,  7.969
-181.187, 62.722, 3.319,  8.002
-181.189, 62.611, 3.316,  8.035
-181.190, 62.501, 3.322,  8.068
-181.191, 62.390, 3.336,  8.101
-181.193, 62.278, 3.353,  8.134
-181.194, 62.166, 3.372,  8.167
-181.195, 62.053, 3.385,  8.200
-181.197, 61.940, 3.382,  8.233
-181.198, 61.827, 3.379,  8.266
-181.199, 61.715, 3.385,  8.299
-181.200, 61.602, 3.399,  8.332
-181.202, 61.488, 3.416,  8.365
-181.203, 61.373, 3.435,  8.398
-181.204, 61.258, 3.455,  8.431
-181.205, 61.143, 3.469,  8.464
-181.207, 61.027, 3.465,  8.497
-181.208, 60.912, 3.461,  8.530
-181.209, 60.797, 3.467,  8.563
-181.210, 60.681, 3.479,  8.596
-181.212, 60.564, 3.496,  8.629
-181.213, 60.447, 3.515,  8.662
-181.214, 60.330, 3.535,  8.695
-181.215, 60.211, 3.555,  8.728
-181.216, 60.092, 3.575,  8.761
-181.217, 59.972, 3.594,  8.794
-181.219, 59.852, 3.607,  8.827
-181.220, 59.732, 3.602,  8.860
-181.221, 59.612, 3.595,  8.893
-181.222, 59.493, 3.599,  8.926
-181.223, 59.372, 3.610,  8.959
-181.224, 59.252, 3.625,  8.992
-181.225, 59.130, 3.642,  9.025
-181.226, 59.009, 3.660,  9.058
-181.227, 58.886, 3.679,  9.091
-181.229, 58.763, 3.698,  9.124
-181.230, 58.639, 3.717,  9.157
-181.231, 58.515, 3.736,  9.190
-181.232, 58.390, 3.754,  9.223
-181.233, 58.264, 3.771,  9.256
-181.234, 58.138, 3.789,  9.289
-181.235, 58.011, 3.806,  9.322
-181.236, 57.884, 3.815,  9.355
-181.237, 57.757, 3.807,  9.388
-181.238, 57.630, 3.798,  9.421
-181.239, 57.504, 3.798,  9.454
-181.240, 57.377, 3.807,  9.487
-181.241, 57.250, 3.819,  9.520
-181.242, 57.123, 3.834,  9.553
-181.242, 56.994, 3.851,  9.586
-181.243, 56.865, 3.868,  9.619
-181.244, 56.736, 3.885,  9.652
-181.245, 56.606, 3.902,  9.685
-181.246, 56.475, 3.919,  9.718
-181.247, 56.344, 3.936,  9.751
-181.248, 56.213, 3.953,  9.784
-181.249, 56.081, 3.969,  9.817
-181.250, 55.948, 3.985,  9.850
-181.251, 55.815, 4.000,  9.883
-181.251, 55.681, 4.015,  9.916
-181.252, 55.547, 4.030,  9.949
-181.253, 55.412, 4.044,  9.982
-181.254, 55.277, 4.059, 10.015
-181.255, 55.141, 4.073, 10.048
-181.255, 55.005, 4.086, 10.081
-181.256, 54.869, 4.100, 10.114
-181.257, 54.732, 4.113, 10.147
-181.258, 54.594, 4.126, 10.180
-181.259, 54.456, 4.139, 10.213
-181.259, 54.318, 4.151, 10.246
-181.260, 54.179, 4.164, 10.279
-181.261, 54.040, 4.176, 10.312
-181.262, 53.901, 4.189, 10.345
-181.262, 53.761, 4.201, 10.378
-181.263, 53.621, 4.213, 10.411
-181.264, 53.480, 4.225, 10.444
-181.264, 53.339, 4.237, 10.477
-181.265, 53.197, 4.248, 10.510
-181.266, 53.055, 4.260, 10.543
-181.266, 52.913, 4.272, 10.576
-181.267, 52.770, 4.284, 10.609
-181.268, 52.627, 4.295, 10.642
-181.268, 52.484, 4.307, 10.675
-181.269, 52.340, 4.318, 10.708
-181.270, 52.196, 4.330, 10.741
-181.270, 52.051, 4.342, 10.774
-181.271, 51.906, 4.353, 10.807
-181.271, 51.761, 4.365, 10.840
-181.272, 51.615, 4.376, 10.873
-181.273, 51.469, 4.388, 10.906
-181.273, 51.322, 4.400, 10.939
-181.274, 51.175, 4.412, 10.972
-181.274, 51.028, 4.423, 11.005
-181.275, 50.880, 4.435, 11.038
-181.276, 50.732, 4.447, 11.071
-181.276, 50.584, 4.458, 11.104
-181.277, 50.435, 4.470, 11.137
-181.277, 50.285, 4.482, 11.170
-181.278, 50.136, 4.494, 11.203
-181.278, 49.986, 4.506, 11.236
-181.279, 49.835, 4.518, 11.269
-181.279, 49.684, 4.530, 11.302
-181.280, 49.533, 4.542, 11.335
-181.280, 49.381, 4.555, 11.368
-181.281, 49.229, 4.567, 11.401
-181.281, 49.076, 4.579, 11.434
-181.282, 48.923, 4.592, 11.467
-181.282, 48.770, 4.604, 11.500
-181.283, 48.616, 4.617, 11.533
-181.283, 48.462, 4.629, 11.566
-181.284, 48.307, 4.642, 11.599
-181.284, 48.152, 4.655, 11.632
-181.284, 47.997, 4.668, 11.665
-181.285, 47.841, 4.680, 11.698
-181.285, 47.685, 4.693, 11.731
-181.286, 47.528, 4.707, 11.764
-181.286, 47.371, 4.720, 11.797
-181.287, 47.213, 4.733, 11.830
-181.287, 47.055, 4.746, 11.863
-181.287, 46.896, 4.760, 11.896
-181.288, 46.737, 4.773, 11.929
-181.288, 46.578, 4.787, 11.962
-181.289, 46.418, 4.800, 11.995
-181.289, 46.258, 4.814, 12.028
-181.289, 46.097, 4.828, 12.061
-181.290, 45.936, 4.841, 12.094
-181.290, 45.774, 4.855, 12.127
-181.290, 45.612, 4.869, 12.160
-181.291, 45.449, 4.883, 12.193
-181.291, 45.286, 4.897, 12.226
-181.291, 45.122, 4.912, 12.259
-181.292, 44.958, 4.926, 12.292
-181.292, 44.794, 4.940, 12.325
-181.292, 44.629, 4.955, 12.358
-181.293, 44.463, 4.969, 12.391
-181.293, 44.297, 4.984, 12.424
-181.293, 44.131, 4.999, 12.457
-181.294, 43.964, 5.014, 12.490
-181.294, 43.796, 5.029, 12.523
-181.294, 43.628, 5.044, 12.556
-181.295, 43.459, 5.058, 12.589
-181.295, 43.290, 5.074, 12.622
-181.295, 43.121, 5.089, 12.655
-181.295, 42.951, 5.103, 12.688
-181.296, 42.781, 5.107, 12.721
-181.296, 42.611, 5.092, 12.754
-181.296, 42.442, 5.075, 12.787
-181.297, 42.274, 5.063, 12.820
-181.297, 42.105, 5.057, 12.853
-181.297, 41.937, 5.055, 12.886
-181.297, 41.768, 5.058, 12.919
-181.298, 41.599, 5.064, 12.952
-181.298, 41.430, 5.074, 12.985
-181.298, 41.261, 5.086, 13.018
-181.298, 41.091, 5.101, 13.051
-181.298, 40.920, 5.117, 13.084
-181.299, 40.749, 5.136, 13.117
-181.299, 40.577, 5.155, 13.150
-181.299, 40.405, 5.176, 13.183
-181.299, 40.232, 5.198, 13.216
-181.299, 40.058, 5.221, 13.249
-181.300, 39.883, 5.244, 13.282
-181.300, 39.708, 5.267, 13.315
-181.300, 39.531, 5.291, 13.348
-181.300, 39.354, 5.315, 13.381
-181.300, 39.176, 5.339, 13.414
-181.301, 38.998, 5.363, 13.447
-181.301, 38.818, 5.387, 13.480
-181.301, 38.638, 5.411, 13.513
-181.301, 38.457, 5.434, 13.546
-181.301, 38.276, 5.458, 13.579
-181.301, 38.093, 5.482, 13.612
-181.302, 37.910, 5.505, 13.645
-181.302, 37.726, 5.528, 13.678
-181.302, 37.541, 5.552, 13.711
-181.302, 37.355, 5.575, 13.744
-181.302, 37.169, 5.597, 13.777
-181.302, 36.982, 5.620, 13.810
-181.302, 36.794, 5.643, 13.843
-181.303, 36.605, 5.665, 13.876
-181.303, 36.416, 5.687, 13.909
-181.303, 36.226, 5.709, 13.942
-181.303, 36.035, 5.731, 13.975
-181.303, 35.843, 5.753, 14.008
-181.303, 35.651, 5.775, 14.041
-181.303, 35.458, 5.797, 14.074
-181.303, 35.264, 5.818, 14.107
-181.303, 35.070, 5.840, 14.140
-181.303, 34.875, 5.861, 14.173
-181.304, 34.679, 5.883, 14.206
-181.304, 34.482, 5.904, 14.239
-181.304, 34.285, 5.925, 14.272
-181.304, 34.087, 5.946, 14.305
-181.304, 33.888, 5.968, 14.338
-181.304, 33.689, 5.989, 14.371
-181.304, 33.489, 6.010, 14.404
-181.304, 33.288, 6.031, 14.437
-181.304, 33.087, 6.052, 14.470
-181.304, 32.884, 6.073, 14.503
-181.304, 32.682, 6.094, 14.536
-181.304, 32.478, 6.115, 14.569
-181.304, 32.274, 6.136, 14.602
-181.304, 32.069, 6.157, 14.635
-181.304, 31.863, 6.178, 14.668
-181.304, 31.657, 6.199, 14.701
-181.304, 31.449, 6.221, 14.734
-181.304, 31.242, 6.242, 14.767
-181.304, 31.033, 6.263, 14.800
-181.304, 30.824, 6.284, 14.833
-181.304, 30.614, 6.305, 14.866
-181.304, 30.403, 6.326, 14.899
-181.304, 30.192, 6.348, 14.932
-181.304, 29.980, 6.369, 14.965
-181.304, 29.767, 6.390, 14.998
-181.304, 29.554, 6.412, 15.031
-181.304, 29.339, 6.433, 15.064
-181.304, 29.124, 6.455, 15.097
-181.304, 28.909, 6.476, 15.130
-181.304, 28.693, 6.498, 15.163
-181.304, 28.475, 6.519, 15.196
-181.304, 28.258, 6.541, 15.229
-181.303, 28.039, 6.563, 15.262
-181.303, 27.820, 6.584, 15.295
-181.303, 27.600, 6.606, 15.328
-181.303, 27.379, 6.628, 15.361
-181.303, 27.158, 6.650, 15.394
-181.303, 26.936, 6.672, 15.427
-181.303, 26.713, 6.694, 15.460
-181.303, 26.489, 6.717, 15.493
-181.303, 26.265, 6.739, 15.526
-181.302, 26.040, 6.761, 15.559
-181.302, 25.814, 6.784, 15.592
-181.302, 25.587, 6.806, 15.625
-181.302, 25.360, 6.828, 15.658
-181.302, 25.132, 6.850, 15.691
-181.302, 24.903, 6.872, 15.724
-181.302, 24.673, 6.893, 15.757
-181.301, 24.443, 6.915, 15.790
-181.301, 24.212, 6.937, 15.823
-181.301, 23.980, 6.959, 15.856
-181.301, 23.748, 6.982, 15.889
-181.301, 23.514, 7.004, 15.922
-181.301, 23.281, 7.026, 15.955
-181.300, 23.046, 7.048, 15.988
-181.300, 22.810, 7.071, 16.021
-181.300, 22.574, 7.093, 16.054
-181.300, 22.337, 7.116, 16.087
-181.299, 22.099, 7.138, 16.120
-181.299, 21.861, 7.161, 16.153
-181.299, 21.622, 7.184, 16.186
-181.299, 21.382, 7.207, 16.219
-181.299, 21.141, 7.230, 16.252
-181.298, 20.899, 7.253, 16.285
-181.298, 20.657, 7.276, 16.318
-181.298, 20.414, 7.299, 16.351
-181.298, 20.170, 7.322, 16.384
-181.297, 19.926, 7.346, 16.417
-181.297, 19.680, 7.369, 16.450
-181.297, 19.434, 7.393, 16.483
-181.296, 19.187, 7.417, 16.516
-181.296, 18.939, 7.440, 16.549
-181.296, 18.690, 7.464, 16.582
-181.295, 18.441, 7.488, 16.615
-181.295, 18.191, 7.512, 16.648
-181.295, 17.940, 7.536, 16.681
-181.295, 17.688, 7.560, 16.714
-181.294, 17.436, 7.584, 16.747
-181.294, 17.182, 7.608, 16.780
-181.294, 16.928, 7.632, 16.813
-181.293, 16.673, 7.656, 16.846
-181.293, 16.417, 7.680, 16.879
-181.292, 16.161, 7.704, 16.912
-181.292, 15.903, 7.729, 16.945
-181.292, 15.645, 7.753, 16.978
-181.291, 15.386, 7.777, 17.011
-181.291, 15.126, 7.802, 17.044
-181.291, 14.865, 7.826, 17.077
-181.290, 14.604, 7.851, 17.110
-181.290, 14.342, 7.876, 17.143
-181.289, 14.078, 7.901, 17.176
-181.289, 13.814, 7.926, 17.209
-181.289, 13.550, 7.951, 17.242
-181.288, 13.284, 7.976, 17.275
-181.288, 13.017, 8.001, 17.308
-181.287, 12.750, 8.027, 17.341
-181.287, 12.482, 8.052, 17.374
-181.286, 12.213, 8.078, 17.407
-181.286, 11.943, 8.104, 17.440
-181.285, 11.672, 8.129, 17.473
-181.285, 11.400, 8.155, 17.506
-181.284, 11.128, 8.181, 17.539
-181.284, 10.855, 8.207, 17.572
-181.283, 10.580, 8.234, 17.605
-181.283, 10.305, 8.260, 17.638
-181.282, 10.029, 8.286, 17.671
-181.282, 9.752, 8.313, 17.704
-181.281, 9.475, 8.340, 17.737
-181.281, 9.196, 8.366, 17.770
-181.280, 8.916, 8.393, 17.803
-181.280, 8.636, 8.420, 17.836
-181.279, 8.354, 8.447, 17.869
-181.279, 8.072, 8.475, 17.902
-181.278, 7.789, 8.502, 17.935
-181.278, 7.505, 8.529, 17.968
-181.277, 7.220, 8.557, 18.001
-181.276, 6.934, 8.584, 18.034
-181.276, 6.647, 8.612, 18.067
-181.275, 6.359, 8.640, 18.100
-181.275, 6.071, 8.668, 18.133
-181.274, 5.781, 8.696, 18.166
-181.273, 5.490, 8.724, 18.199
-181.273, 5.199, 8.752, 18.232
-181.272, 4.906, 8.780, 18.265
-181.271, 4.613, 8.809, 18.298
-181.271, 4.319, 8.837, 18.331
-181.270, 4.023, 8.866, 18.364
-181.269, 3.727, 8.895, 18.397
-181.269, 3.430, 8.923, 18.430
-181.268, 3.132, 8.952, 18.463
-181.267, 2.833, 8.981, 18.496
-181.267, 2.532, 9.010, 18.529
-181.266, 2.231, 9.039, 18.562
-181.265, 1.929, 9.069, 18.595
-181.264, 1.626, 9.098, 18.628
-181.264, 1.322, 9.128, 18.661
-181.263, 1.017, 9.157, 18.694
-181.262, 0.711, 9.187, 18.727
-181.262, 0.404, 9.217, 18.760
-181.261, 0.096, 9.247, 18.793
-181.260, -0.213, 9.277, 18.826
-181.259, -0.523, 9.307, 18.859
-181.258, -0.834, 9.337, 18.892
-181.258, -1.146, 9.367, 18.925
-181.257, -1.459, 9.397, 18.958
-181.256, -1.773, 9.428, 18.991
-181.255, -2.088, 9.458, 19.024
-181.254, -2.404, 9.489, 19.057
-181.253, -2.721, 9.520, 19.090
-181.253, -3.039, 9.551, 19.123
-181.252, -3.358, 9.582, 19.156
-181.251, -3.678, 9.613, 19.189
-181.250, -3.999, 9.644, 19.222
-181.249, -4.322, 9.675, 19.255
-181.248, -4.645, 9.707, 19.288
-181.247, -4.969, 9.738, 19.321
-181.246, -5.295, 9.770, 19.354
-181.245, -5.621, 9.801, 19.387
-181.244, -5.949, 9.833, 19.420
-181.243, -6.277, 9.865, 19.453
-181.243, -6.607, 9.897, 19.486
-181.242, -6.938, 9.929, 19.519
-181.241, -7.269, 9.961, 19.552
-181.240, -7.602, 9.993, 19.585
-181.239, -7.936, 10.026, 19.618
-181.238, -8.271, 10.058, 19.651
-181.237, -8.607, 10.091, 19.684
-181.236, -8.945, 10.123, 19.717
-181.235, -9.283, 10.156, 19.750
-181.233, -9.622, 10.189, 19.783
-181.232, -9.963, 10.222, 19.816
-181.231, -10.304, 10.255, 19.849
-181.230, -10.647, 10.288, 19.882
-181.229, -10.991, 10.322, 19.915
-181.228, -11.336, 10.355, 19.948
-181.227, -11.682, 10.389, 19.981
-181.226, -12.029, 10.422, 20.014
-181.225, -12.377, 10.456, 20.047
-181.224, -12.726, 10.490, 20.080
-181.223, -13.077, 10.524, 20.113
-181.221, -13.429, 10.558, 20.146
-181.220, -13.781, 10.592, 20.179
-181.219, -14.135, 10.626, 20.212
-181.218, -14.490, 10.660, 20.245
-181.217, -14.847, 10.695, 20.278
-181.215, -15.204, 10.729, 20.311
-181.214, -15.562, 10.764, 20.344
-181.213, -15.922, 10.799, 20.377
-181.212, -16.283, 10.833, 20.410
-181.210, -16.645, 10.868, 20.443
-181.209, -17.008, 10.904, 20.476
-181.208, -17.373, 10.939, 20.509
-181.207, -17.738, 10.974, 20.542
-181.205, -18.105, 11.009, 20.575
-181.204, -18.473, 11.045, 20.608
-181.203, -18.842, 11.080, 20.641
-181.201, -19.212, 11.116, 20.674
-181.200, -19.583, 11.152, 20.707
-181.199, -19.956, 11.188, 20.740
-181.197, -20.330, 11.224, 20.773
-181.196, -20.705, 11.260, 20.806
-181.195, -21.081, 11.296, 20.839
-181.193, -21.459, 11.332, 20.872
-181.192, -21.837, 11.369, 20.905
-181.190, -22.217, 11.405, 20.938
-181.189, -22.598, 11.442, 20.971
-181.187, -22.981, 11.479, 21.004
-181.186, -23.364, 11.516, 21.037
-181.184, -23.749, 11.553, 21.070
-181.183, -24.135, 11.591, 21.103
-181.181, -24.522, 11.628, 21.136
-181.180, -24.911, 11.666, 21.169
-181.178, -25.301, 11.704, 21.202
-181.177, -25.692, 11.742, 21.235
-181.175, -26.084, 11.780, 21.268
-181.174, -26.478, 11.819, 21.301
-181.172, -26.873, 11.857, 21.334
-181.170, -27.269, 11.896, 21.367
-181.169, -27.667, 11.935, 21.400
-181.167, -28.065, 11.974, 21.433
-181.166, -28.466, 12.014, 21.466
-181.164, -28.867, 12.053, 21.499
-181.162, -29.270, 12.093, 21.532
-181.161, -29.674, 12.133, 21.565
-181.159, -30.079, 12.173, 21.598
-181.157, -30.486, 12.213, 21.631
-181.156, -30.894, 12.254, 21.664
-181.154, -31.304, 12.294, 21.697
-181.152, -31.715, 12.335, 21.730
-181.150, -32.127, 12.376, 21.763
-181.149, -32.540, 12.417, 21.796
-181.147, -32.955, 12.458, 21.829
-181.145, -33.372, 12.500, 21.862
-181.143, -33.789, 12.541, 21.895
-181.141, -34.209, 12.583, 21.928
-181.139, -34.629, 12.625, 21.961
-181.138, -35.051, 12.667, 21.994
-181.136, -35.474, 12.709, 22.027
-181.134, -35.899, 12.752, 22.060
-181.132, -36.325, 12.794, 22.093
-181.130, -36.753, 12.837, 22.126
-181.128, -37.182, 12.880, 22.159
-181.126, -37.612, 12.923, 22.192
-181.124, -38.044, 12.966, 22.225
-181.122, -38.477, 13.009, 22.258
-181.120, -38.912, 13.052, 22.291
-181.118, -39.348, 13.096, 22.324
-181.116, -39.786, 13.139, 22.357
-181.114, -40.225, 13.183, 22.390
-181.112, -40.665, 13.227, 22.423
-181.110, -41.107, 13.271, 22.456
-181.108, -41.551, 13.315, 22.489
-181.106, -41.996, 13.359, 22.522
-181.104, -42.442, 13.404, 22.555
-181.101, -42.890, 13.448, 22.588
-181.099, -43.340, 13.493, 22.621
-181.097, -43.790, 13.538, 22.654
-181.095, -44.243, 13.583, 22.687
-181.093, -44.697, 13.628, 22.720
-181.090, -45.152, 13.673, 22.753
-181.088, -45.609, 13.718, 22.786
-181.086, -46.068, 13.764, 22.819
-181.084, -46.528, 13.810, 22.852
-181.081, -46.989, 13.855, 22.885
-181.079, -47.452, 13.901, 22.918
-181.077, -47.917, 13.947, 22.951
-181.074, -48.383, 13.993, 22.984
-181.072, -48.850, 14.040, 23.017
-181.069, -49.319, 14.086, 23.050
